id,name,category,source,notes,evidenceLevel,tensileStrengthMpaMin,tensileStrengthMpaMax,elasticModulusGpaMin,elasticModulusGpaMax,elongationPctMin,elongationPctMax,punctureResistanceN,wvtr,otr,waterSolubility,swellingRatio,degradationDaysMin,degradationDaysMax,enzymaticDegradability,hydrolyticStability,cytotoxicitySafe,hemocompatible,antimicrobial,endotoxinConcern,sterGamma,sterEto,sterSteam,sterUv,sterAutoclave,procFilm,procCasting,procExtrusion,procCoating,procMelt,solventCompatible,costBand,availabilityBand,dataCompleteness
mat-0818,Carboxymethylated Pullulan Type-557,Pullulan & Exopolysaccharides,Wood pulp / Cotton linters,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,16.79,48.06,3.28,7.12,31.5,118.17,9.94,1264.9,359.5,True,2.55,62,116,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,False,False,False,False,False,False,False,False,Ethanol/Water 70:30,med,high,0.89
mat-0819,Injectable Grade Dextran Type-401,Dextran & Dextran Esters,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,5.17,51.48,3.25,3.97,56.46,205.22,34.45,1127.5,401.8,True,12.81,84,320,True,high,True,True,True,Standard (<0.5 EU/mg),True,False,False,True,True,True,True,False,False,False,"DMSO, Water",high,low,0.91
mat-0820,Biomedical Grade Biopolymer Blends Type-457,Biopolymer Blends & Composites,Corn starch / Potato starch,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",low,40.48,89.63,1.49,4.74,12.49,41.01,32.37,2189.4,37.3,False,1.67,60,245,False,high,True,True,True,Ultra-Low (<0.05 EU/mg),True,True,True,False,False,True,True,True,True,False,Phosphate Buffered Saline,high,high,0.96
mat-0821,High-MW Dextran Type-649,Dextran & Dextran Esters,Corn starch / Potato starch,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,11.48,29.9,3.07,4.61,15.34,34.11,28.52,455.6,43.7,True,9.46,30,293,True,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,False,True,False,False,False,False,True,True,Phosphate Buffered Saline,high,high,0.95
mat-0822,Quaternized Hyaluronic Acid Type-242,Hyaluronic Acid & Hyaluronates,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",high,41.59,70.14,1.94,3.78,7.28,146.83,29.45,1591.6,181.6,False,4.15,71,165,False,med,True,True,True,Low (<0.1 EU/mg),True,True,False,True,True,True,True,True,True,False,"DMSO, Water",high,med,1.0
mat-0823,Injectable Grade Hyaluronic Acid Type-553,Hyaluronic Acid & Hyaluronates,Recombinant yeast production,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",high,26.81,37.94,3.31,6.18,47.78,83.84,6.32,1237.5,176.6,True,13.34,26,43,False,med,True,True,False,Low (<0.1 EU/mg),True,False,True,True,True,False,False,False,False,True,Ethanol/Water 70:30,med,low,0.88
mat-0824,Low-MW Xanthan Type-979,Xanthan & Gellan Gums,Porcine cartilage,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",high,23.12,57.11,2.71,3.12,23.18,80.73,13.44,1522.4,106.1,True,14.24,35,113,True,high,True,False,False,Low (<0.1 EU/mg),False,True,False,True,True,False,False,False,False,False,Phosphate Buffered Saline,high,med,0.98
mat-0825,Biomedical Grade Dextran Type-139,Dextran & Dextran Esters,Wood pulp / Cotton linters,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",low,21.62,70.32,1.93,5.76,24.78,116.51,22.86,2180.9,185.9,False,5.11,57,246,False,high,True,False,True,Standard (<0.5 EU/mg),False,False,False,True,True,True,True,True,True,False,Ethanol/Water 70:30,med,high,0.92
mat-0826,Methacrylated Chondroitin Type-129,Chondroitin & Glycosaminoglycans,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",med,21.93,34.21,2.4,3.59,22.2,149.84,24.2,805.8,80.3,False,1.73,59,85,False,low,True,True,False,Low (<0.1 EU/mg),True,True,True,True,False,True,False,True,True,True,Ethanol/Water 70:30,med,high,0.94
mat-0827,Hydrogel-Grade Starch Type-661,Starch & Modified Starches,Porcine cartilage,"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",high,6.53,41.84,3.32,4.91,17.02,91.0,29.56,614.7,187.6,True,3.37,90,334,False,low,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,False,False,False,False,False,False,False,False,Ethanol/Water 70:30,low,med,0.9
mat-0828,Crosslinked Xanthan Type-804,Xanthan & Gellan Gums,Xanthomonas campestris culture,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,27.53,60.95,1.61,2.95,25.05,159.66,29.63,2259.3,256.0,False,17.03,47,128,False,low,True,True,False,Standard (<0.5 EU/mg),True,True,False,False,True,True,True,True,False,False,"DMSO, Water",med,high,0.89
mat-0829,Ultra-Pure Hyaluronic Acid Type-923,Hyaluronic Acid & Hyaluronates,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",low,37.27,48.37,2.24,5.35,53.49,128.34,2.36,1867.0,250.6,False,17.18,31,230,True,low,True,True,True,Ultra-Low (<0.05 EU/mg),False,True,True,True,False,True,False,True,False,True,Phosphate Buffered Saline,high,low,0.97
mat-0830,Quaternized Chitosan Type-835,Chitosan & Derivatives,Recombinant yeast production,"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",med,19.14,49.87,2.08,2.51,6.48,145.99,17.53,2295.8,49.0,True,16.39,48,216,False,low,True,False,True,Low (<0.1 EU/mg),True,False,True,False,False,False,True,True,True,False,Phosphate Buffered Saline,med,med,0.93
mat-0831,Low-MW Alginate Type-605,Alginate & Salts,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,10.14,49.7,0.61,3.75,39.06,172.66,25.21,1330.9,447.3,True,2.75,82,252,True,low,True,False,True,Standard (<0.5 EU/mg),True,False,False,False,False,True,True,True,True,True,Phosphate Buffered Saline,low,high,0.88
mat-0832,Sulfated Starch Type-675,Starch & Modified Starches,Sphingomonas elodea culture,"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",high,13.28,38.18,0.62,3.71,53.46,151.1,17.88,2480.5,438.5,True,16.51,17,36,True,high,True,True,False,Standard (<0.5 EU/mg),False,False,True,False,True,True,True,True,True,True,Phosphate Buffered Saline,med,med,0.94
mat-0833,Ultra-Pure Agarose Type-604,Agarose & Agars,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,25.77,65.42,1.27,4.61,32.28,90.83,25.06,991.5,388.3,False,3.75,16,223,True,low,True,True,False,Standard (<0.5 EU/mg),True,True,True,False,False,True,True,False,True,True,"DMSO, Water",med,med,0.85
mat-0834,Phosphate-modified Starch Type-722,Starch & Modified Starches,Wood pulp / Cotton linters,"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",med,28.89,71.57,1.45,4.26,18.51,128.71,34.56,732.4,313.6,True,1.69,20,196,True,low,True,False,True,Standard (<0.5 EU/mg),True,False,True,True,True,True,False,True,True,False,Ethanol/Water 70:30,high,med,0.89
mat-0835,Nanofibrillated Chondroitin Type-810,Chondroitin & Glycosaminoglycans,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",med,29.92,64.22,0.93,2.4,45.27,172.97,18.01,484.0,384.4,False,16.54,25,230,False,high,True,True,False,Low (<0.1 EU/mg),True,False,True,True,False,True,True,False,False,True,"DMSO, Water",low,med,0.98
mat-0836,Crosslinked Xanthan Type-248,Xanthan & Gellan Gums,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,6.3,42.57,1.5,3.37,33.54,101.4,31.6,792.7,199.5,False,17.05,41,105,False,low,True,True,True,Low (<0.1 EU/mg),True,False,False,False,True,False,False,False,True,True,Ethanol/Water 70:30,med,high,0.9
mat-0837,High-MW Pullulan Type-213,Pullulan & Exopolysaccharides,Sphingomonas elodea culture,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",high,15.12,23.7,1.59,3.86,43.87,153.46,25.05,2245.3,42.0,False,3.19,46,257,True,low,True,True,False,Low (<0.1 EU/mg),False,True,False,False,False,False,False,False,False,True,"DMSO, Water",high,low,0.91
mat-0838,Carboxymethylated Biopolymer Blends Type-969,Biopolymer Blends & Composites,Porcine cartilage,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",high,44.67,72.16,0.4,1.61,6.5,57.11,28.28,790.8,311.8,False,17.86,79,274,False,med,True,True,True,Low (<0.1 EU/mg),True,False,True,True,False,True,True,False,False,False,Phosphate Buffered Saline,high,low,0.95
mat-0839,Injectable Grade Chondroitin Type-555,Chondroitin & Glycosaminoglycans,Sphingomonas elodea culture,"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",high,13.31,54.21,0.89,2.49,48.24,65.99,20.96,2118.7,287.6,True,17.66,81,194,False,low,True,True,True,Standard (<0.5 EU/mg),False,True,True,True,True,False,False,True,True,False,Ethanol/Water 70:30,high,med,0.88
mat-0840,Methacrylated Chondroitin Type-932,Chondroitin & Glycosaminoglycans,Red Seaweed (Rhodophyta),"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",low,32.64,45.41,1.76,4.13,44.19,134.89,30.86,441.7,367.0,False,5.49,85,297,False,high,True,True,True,Standard (<0.5 EU/mg),False,False,False,True,False,False,True,True,True,True,"DMSO, Water",high,high,0.98
mat-0841,Methacrylated Xanthan Type-309,Xanthan & Gellan Gums,Wood pulp / Cotton linters,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,28.2,68.44,2.47,3.88,15.13,68.96,5.44,1111.9,103.7,True,15.03,61,217,False,high,True,False,False,Low (<0.1 EU/mg),True,False,True,False,True,True,False,False,False,False,"Water, Dilute Acetic Acid",high,high,0.89
mat-0842,Film-Forming Pectin Type-896,Pectin & Pectinates,Aureobasidium pullulans culture,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,16.27,52.72,3.0,3.86,43.81,143.0,31.3,726.3,324.0,True,14.42,76,193,True,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,True,True,True,True,False,False,False,False,"DMSO, Water",high,med,0.86
mat-0843,Quaternized Alginate Type-630,Alginate & Salts,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",low,34.15,83.46,2.94,6.43,57.81,202.18,24.12,1376.1,271.6,True,16.86,7,270,True,low,False,True,True,Ultra-Low (<0.05 EU/mg),False,False,False,True,True,True,True,False,False,False,Phosphate Buffered Saline,high,med,0.98
mat-0844,Crosslinked Dextran Type-849,Dextran & Dextran Esters,Recombinant yeast production,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",high,25.65,55.25,2.32,3.8,44.07,87.83,35.0,1722.4,437.0,False,8.9,14,268,True,high,True,True,True,Low (<0.1 EU/mg),True,True,True,True,True,False,False,True,False,False,"DMSO, Water",high,low,0.87
mat-0845,Quaternized Agarose Type-836,Agarose & Agars,Recombinant yeast production,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,44.71,87.01,2.3,3.87,8.47,61.51,26.89,1721.3,68.8,True,14.11,7,28,True,high,False,True,False,Standard (<0.5 EU/mg),True,False,True,True,False,True,False,False,True,True,"Water, Dilute Acetic Acid",med,high,0.86
mat-0846,Crosslinked Pullulan Type-379,Pullulan & Exopolysaccharides,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,11.18,47.47,1.58,4.53,34.75,165.88,32.78,563.6,190.3,True,15.52,43,194,False,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,True,True,True,False,False,False,False,False,True,"Water, Dilute Acetic Acid",low,med,0.9
mat-0847,Injectable Grade Hyaluronic Acid Type-252,Hyaluronic Acid & Hyaluronates,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",low,44.0,66.87,3.47,4.53,16.92,145.24,14.53,2387.3,122.5,True,17.21,54,294,True,low,True,False,False,Ultra-Low (<0.05 EU/mg),False,True,False,True,False,True,False,False,True,True,Ethanol/Water 70:30,med,med,0.96
mat-0848,High-MW Starch Type-228,Starch & Modified Starches,Citrus peel / Apple pomace,"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",high,13.0,52.2,2.05,5.99,8.4,130.2,29.66,2217.4,185.8,False,11.29,33,146,True,med,True,True,True,Low (<0.1 EU/mg),False,False,True,True,False,True,True,False,True,True,Ethanol/Water 70:30,high,low,0.87
mat-0849,Injectable Grade Cellulose Type-334,Cellulose & Nanocellulose,Sphingomonas elodea culture,"High-purity biomedical grade cellulose engineered for tissue engineering, drug delivery, and barrier applications.",med,35.67,72.12,3.11,3.34,43.11,96.82,23.44,739.8,404.3,True,13.68,8,158,True,low,True,True,False,Standard (<0.5 EU/mg),True,False,False,False,True,True,False,False,True,False,"DMSO, Water",low,med,0.87
mat-0850,Injectable Grade Pullulan Type-827,Pullulan & Exopolysaccharides,Xanthomonas campestris culture,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,35.11,71.03,0.49,4.3,36.43,100.42,2.05,2446.5,286.2,False,7.41,52,223,False,high,True,True,True,Standard (<0.5 EU/mg),True,False,True,False,False,True,False,True,True,False,Phosphate Buffered Saline,high,high,0.91
mat-0851,Quaternized Pullulan Type-731,Pullulan & Exopolysaccharides,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,43.46,72.14,1.99,4.61,36.47,77.4,16.8,2288.9,216.2,True,12.59,17,221,True,low,True,True,True,Standard (<0.5 EU/mg),False,False,False,True,True,True,False,True,False,False,"DMSO, Water",high,high,0.93
mat-0852,Biomedical Grade Xanthan Type-885,Xanthan & Gellan Gums,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,23.31,72.88,1.78,3.77,52.9,178.94,20.83,1399.9,118.5,False,13.37,18,32,True,high,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,True,False,False,False,True,False,False,True,"DMSO, Water",low,high,0.94
mat-0853,"Quaternized Carrageenan (Kappa, Iota, Lambda) Type-710","Carrageenan (Kappa, Iota, Lambda)",Wood pulp / Cotton linters,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",low,27.25,47.9,2.78,4.07,24.93,143.95,23.37,616.2,216.8,False,4.85,13,103,True,low,True,True,False,Low (<0.1 EU/mg),False,False,True,True,False,False,False,True,True,True,Phosphate Buffered Saline,med,high,0.92
mat-0854,"Crosslinked Carrageenan (Kappa, Iota, Lambda) Type-712","Carrageenan (Kappa, Iota, Lambda)",Fungal fermentation (Aspergillus niger),"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,20.66,61.52,2.07,2.4,5.57,92.39,15.93,1842.0,330.0,False,4.69,26,251,False,med,False,True,False,Standard (<0.5 EU/mg),True,False,False,False,False,True,False,False,True,True,Phosphate Buffered Saline,med,low,0.99
mat-0855,Hydrogel-Grade Pectin Type-889,Pectin & Pectinates,Sphingomonas elodea culture,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,19.63,67.36,0.47,1.76,46.32,170.37,25.48,1133.4,433.0,False,5.48,70,193,True,high,True,True,True,Standard (<0.5 EU/mg),False,True,True,False,False,False,False,True,True,False,Ethanol/Water 70:30,high,med,0.92
mat-0856,"Nanofibrillated Carrageenan (Kappa, Iota, Lambda) Type-871","Carrageenan (Kappa, Iota, Lambda)",Leuconostoc mesenteroides fermentation,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,44.07,61.37,2.87,4.42,38.34,104.8,12.18,653.7,27.9,True,13.75,14,104,True,low,True,True,False,Standard (<0.5 EU/mg),False,False,False,True,False,True,False,True,False,False,"DMSO, Water",high,med,0.88
mat-0857,Low-MW Alginate Type-939,Alginate & Salts,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,20.56,62.57,1.81,2.25,33.66,49.96,12.56,879.3,283.6,False,8.38,45,89,True,med,True,True,False,Standard (<0.5 EU/mg),True,True,False,True,True,True,True,False,True,True,"DMSO, Water",high,med,1.0
